unit_id,case_name,city,district,longitude,latitude,space_type,treat,update_year
SHWB_251,Shanghai West Bund,Shanghai,Core,121.41800946486659,31.181566917015783,waterfront_core,1,2020
SHWB_252,Shanghai West Bund,Shanghai,Core,121.46305433986639,31.175490414160524,waterfront_core,1,2020
SHWB_253,Shanghai West Bund,Shanghai,Core,121.4573317343298,31.180652155518505,industrial_reuse_area,1,2020
SHWB_254,Shanghai West Bund,Shanghai,Control Fringe,121.4454283992012,31.18306299033457,waterfront_core,0,2020
SHWB_255,Shanghai West Bund,Shanghai,Core,121.44926751540999,31.196801311217126,residential_edge,1,2020
SHWB_256,Shanghai West Bund,Shanghai,Core,121.46714856618588,31.195726151030986,industrial_reuse_area,1,2020
SHWB_257,Shanghai West Bund,Shanghai,Core,121.4530413213555,31.182063049174573,industrial_reuse_area,1,2020
SHWB_258,Shanghai West Bund,Shanghai,Control Fringe,121.43734866796453,31.183148057091223,waterfront_core,0,2020
SHWB_259,Shanghai West Bund,Shanghai,Core,121.4541584835508,31.182313408287932,waterfront_core,1,2020
SHWB_260,Shanghai West Bund,Shanghai,Core,121.44267876205156,31.18779171258409,industrial_reuse_area,1,2020
SHWB_261,Shanghai West Bund,Shanghai,Core,121.44434675810263,31.19375121484705,waterfront_core,1,2020
SHWB_262,Shanghai West Bund,Shanghai,Core,121.43628670192506,31.181956565544613,industrial_reuse_area,1,2020
SHWB_263,Shanghai West Bund,Shanghai,Core,121.47185301215829,31.183357774273407,cultural_core,1,2020
SHWB_264,Shanghai West Bund,Shanghai,Control Fringe,121.4540861912221,31.171805926048144,waterfront_core,0,2020
SHWB_265,Shanghai West Bund,Shanghai,Core,121.45296353994999,31.154057732242347,waterfront_core,1,2020
SHWB_266,Shanghai West Bund,Shanghai,Core,121.45429055781516,31.188844273175818,industrial_reuse_area,1,2020
SHWB_267,Shanghai West Bund,Shanghai,Control Fringe,121.43886532330201,31.187902574412245,waterfront_core,0,2020
SHWB_268,Shanghai West Bund,Shanghai,Control Fringe,121.43870981510213,31.198792834697684,waterfront_core,0,2020
SHWB_269,Shanghai West Bund,Shanghai,Control Fringe,121.44051973285497,31.18755081106685,industrial_reuse_area,0,2020
SHWB_270,Shanghai West Bund,Shanghai,Control Fringe,121.46495813477586,31.18383426808737,industrial_reuse_area,0,2020
SHWB_271,Shanghai West Bund,Shanghai,Control Fringe,121.47153382442555,31.18336718469259,waterfront_core,0,2020
SHWB_272,Shanghai West Bund,Shanghai,Core,121.43283324925389,31.176274683934707,industrial_reuse_area,1,2020
SHWB_273,Shanghai West Bund,Shanghai,Control Fringe,121.44716845842231,31.2009208578497,waterfront_core,0,2020
SHWB_274,Shanghai West Bund,Shanghai,Core,121.46021128450532,31.179271284015705,waterfront_core,1,2020
SHWB_275,Shanghai West Bund,Shanghai,Core,121.45764476217242,31.186144894348363,waterfront_core,1,2020
SHWB_276,Shanghai West Bund,Shanghai,Control Fringe,121.46101173891105,31.181856049904788,industrial_reuse_area,0,2020
SHWB_277,Shanghai West Bund,Shanghai,Control Fringe,121.4422386165324,31.189637513564364,industrial_reuse_area,0,2020
SHWB_278,Shanghai West Bund,Shanghai,Core,121.45343909911757,31.174107033127967,industrial_reuse_area,1,2020
SHWB_279,Shanghai West Bund,Shanghai,Core,121.44264520117498,31.148218786752008,industrial_reuse_area,1,2020
SHWB_280,Shanghai West Bund,Shanghai,Control Fringe,121.44836740017485,31.181973737138797,cultural_core,0,2020
SHWB_281,Shanghai West Bund,Shanghai,Core,121.4436461412105,31.19286943062733,industrial_reuse_area,1,2020
SHWB_282,Shanghai West Bund,Shanghai,Core,121.45911939213073,31.18031900281468,industrial_reuse_area,1,2020
SHWB_283,Shanghai West Bund,Shanghai,Core,121.46125185362031,31.184001937088226,residential_edge,1,2020
SHWB_284,Shanghai West Bund,Shanghai,Control Fringe,121.44843461914202,31.192700610695795,industrial_reuse_area,0,2020
SHWB_285,Shanghai West Bund,Shanghai,Control Fringe,121.44071271196766,31.187787238815577,cultural_core,0,2020
SHWB_286,Shanghai West Bund,Shanghai,Control Fringe,121.43407487163725,31.17482347758182,cultural_core,0,2020
SHWB_287,Shanghai West Bund,Shanghai,Core,121.44718440161681,31.180698850836855,waterfront_core,1,2020
SHWB_288,Shanghai West Bund,Shanghai,Control Fringe,121.44144021911544,31.190351758735556,cultural_core,0,2020
SHWB_289,Shanghai West Bund,Shanghai,Control Fringe,121.44892933092888,31.180992588669056,cultural_core,0,2020
SHWB_290,Shanghai West Bund,Shanghai,Core,121.446477762744,31.171697789057703,waterfront_core,1,2020
SHWB_291,Shanghai West Bund,Shanghai,Core,121.4449603973863,31.17660503068003,waterfront_core,1,2020
SHWB_292,Shanghai West Bund,Shanghai,Core,121.44389247238902,31.19402557356346,waterfront_core,1,2020
SHWB_293,Shanghai West Bund,Shanghai,Control Fringe,121.45006400171917,31.187474758676863,cultural_core,0,2020
SHWB_294,Shanghai West Bund,Shanghai,Core,121.45175990027423,31.17427747684281,waterfront_core,1,2020
SHWB_295,Shanghai West Bund,Shanghai,Core,121.47186691073327,31.199859659371004,industrial_reuse_area,1,2020
SHWB_296,Shanghai West Bund,Shanghai,Core,121.44526307846043,31.185294652246142,waterfront_core,1,2020
SHWB_297,Shanghai West Bund,Shanghai,Core,121.43691164291168,31.183328329000485,industrial_reuse_area,1,2020
SHWB_298,Shanghai West Bund,Shanghai,Core,121.45636452336508,31.185385334097468,waterfront_core,1,2020
SHWB_299,Shanghai West Bund,Shanghai,Core,121.4531346350359,31.175159786579545,waterfront_core,1,2020
SHWB_300,Shanghai West Bund,Shanghai,Control Fringe,121.45311860029625,31.187635352046076,cultural_core,0,2020
QZSTM_001,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86784046162113,28.967395400791506,tourism_core,1,2020
QZSTM_002,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84754648553695,28.950168796336328,local_life_area,1,2020
QZSTM_003,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85266519912027,28.970455933325805,tourism_core,1,2020
QZSTM_004,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86453567665862,28.97390409994557,tourism_core,1,2020
QZSTM_005,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86911800030812,28.97911488617628,tourism_core,1,2020
QZSTM_006,Quzhou Shuitingmen Historical District,Quzhou,Core,118.88699729059654,28.96551595571874,heritage_core,1,2020
QZSTM_007,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86867707582142,28.97916505676696,tourism_core,1,2020
QZSTM_008,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85606120078523,28.967512660077958,tourism_core,1,2020
QZSTM_009,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85622971225116,28.975833985316086,local_life_area,1,2020
QZSTM_010,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85748574899885,28.97576785340576,local_life_area,1,2020
QZSTM_011,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8536683493556,28.982193798393055,heritage_core,1,2020
QZSTM_012,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87191523247381,28.968037175623287,cultural_core,1,2020
QZSTM_013,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.88041674164138,28.956653315378553,tourism_core,0,2020
QZSTM_014,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87310714205593,28.959536549704946,tourism_core,0,2020
QZSTM_015,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86188114913226,28.97584826790305,tourism_core,1,2020
QZSTM_016,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8449295654703,28.974744259383034,tourism_core,1,2020
QZSTM_017,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87009152038011,28.96190485057781,tourism_core,0,2020
QZSTM_018,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86738970118508,28.982522677788623,local_life_area,1,2020
QZSTM_019,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8640106218743,28.9724964466523,heritage_core,1,2020
QZSTM_020,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86315430816799,28.982208310013117,heritage_core,1,2020
QZSTM_021,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86416122404033,28.9616705388569,local_life_area,1,2020
QZSTM_022,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.84507037978952,28.96774076038913,tourism_core,0,2020
QZSTM_023,Quzhou Shuitingmen Historical District,Quzhou,Core,118.83457835031798,28.975526534673676,tourism_core,1,2020
QZSTM_024,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87625570709781,28.954975894394284,tourism_core,1,2020
QZSTM_025,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85629892622384,28.961411897900398,cultural_core,1,2020
QZSTM_026,Quzhou Shuitingmen Historical District,Quzhou,Core,118.88481134068664,28.97848946678902,local_life_area,1,2020
QZSTM_027,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85175659115151,28.968761425165503,tourism_core,0,2020
QZSTM_028,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.88043589609057,28.95095766485685,heritage_core,0,2020
QZSTM_029,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87179498187074,28.982410876741866,heritage_core,1,2020
QZSTM_030,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87361323825101,28.977340406508294,cultural_core,1,2020
QZSTM_031,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87594234185752,28.975091409610755,cultural_core,0,2020
QZSTM_032,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84406295795361,28.95900272204606,cultural_core,1,2020
QZSTM_033,Quzhou Shuitingmen Historical District,Quzhou,Core,118.89509623617512,28.980806451057585,local_life_area,1,2020
QZSTM_034,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85508340086311,28.981505978929516,tourism_core,1,2020
QZSTM_035,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85813035675814,28.971064995688437,tourism_core,1,2020
QZSTM_036,Quzhou Shuitingmen Historical District,Quzhou,Core,118.861595125096,28.985197851378395,cultural_core,1,2020
QZSTM_037,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87858238245205,28.973811004603526,heritage_core,1,2020
QZSTM_038,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8547493462574,28.961242999178552,local_life_area,1,2020
QZSTM_039,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87403286776491,28.968318823906426,tourism_core,1,2020
QZSTM_040,Quzhou Shuitingmen Historical District,Quzhou,Core,118.88330569911908,28.981691062487833,tourism_core,1,2020
QZSTM_041,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.83388567162814,28.97897062825481,tourism_core,0,2020
QZSTM_042,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87030391569994,28.978102617020983,tourism_core,0,2020
QZSTM_043,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.88603769188121,28.974792437432246,local_life_area,0,2020
QZSTM_044,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85078351390935,28.947728129057438,heritage_core,0,2020
QZSTM_045,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86627482054051,28.977903241443833,heritage_core,1,2020
QZSTM_046,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87165424723283,28.9634957483141,tourism_core,1,2020
QZSTM_047,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.8707878465581,28.972538261048747,local_life_area,0,2020
QZSTM_048,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85438431899951,28.970187122164827,cultural_core,1,2020
QZSTM_049,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85861650766374,28.96183209518302,tourism_core,1,2020
QZSTM_050,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86643862127843,28.95915615444417,heritage_core,1,2020
QZSTM_051,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86134174154563,28.96023652644611,tourism_core,0,2020
QZSTM_052,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87574384206353,28.978289090812304,tourism_core,1,2020
QZSTM_053,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85857527630758,28.968320753700002,tourism_core,1,2020
QZSTM_054,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86930571366355,28.974772824061418,cultural_core,1,2020
QZSTM_055,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8558567077257,28.98058480671938,tourism_core,1,2020
QZSTM_056,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87091540731737,28.964291601334654,local_life_area,0,2020
QZSTM_057,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85517338172524,28.979560423582615,heritage_core,1,2020
QZSTM_058,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86102178364888,28.970474898877395,tourism_core,0,2020
QZSTM_059,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87738811768381,28.972403811803925,local_life_area,0,2020
QZSTM_060,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84286659934864,28.97657863575285,tourism_core,1,2020
QZSTM_061,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86950651209402,28.9709039051509,tourism_core,0,2020
QZSTM_062,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84273321332277,28.98455474065132,tourism_core,1,2020
QZSTM_063,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86254154331559,28.97158128287749,local_life_area,1,2020
QZSTM_064,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.84092175756761,28.964217761247752,tourism_core,0,2020
QZSTM_065,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.84381606097752,28.98570242801308,cultural_core,0,2020
QZSTM_066,Quzhou Shuitingmen Historical District,Quzhou,Core,118.88276410749955,28.97642283936095,cultural_core,1,2020
QZSTM_067,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87453891755848,28.977629261160807,local_life_area,1,2020
QZSTM_068,Quzhou Shuitingmen Historical District,Quzhou,Core,118.83932547917333,28.96499050999849,heritage_core,1,2020
QZSTM_069,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86236371483125,28.95468571966017,heritage_core,1,2020
QZSTM_070,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87120626408793,28.97310225754994,cultural_core,1,2020
QZSTM_071,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84266535163358,28.971125529498977,heritage_core,1,2020
QZSTM_072,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87169076085002,28.971018239399275,cultural_core,1,2020
QZSTM_073,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86727391389064,28.974923816699828,cultural_core,1,2020
QZSTM_074,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.88290148350532,28.96030654442257,heritage_core,0,2020
QZSTM_075,Quzhou Shuitingmen Historical District,Quzhou,Core,118.88889839443416,28.97640649985153,local_life_area,1,2020
QZSTM_076,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86983227544229,28.971634131489242,tourism_core,0,2020
QZSTM_077,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86462949395589,28.96470655782852,heritage_core,1,2020
QZSTM_078,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8613213753605,28.95632486886131,cultural_core,1,2020
QZSTM_079,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87726049341012,28.984689236024636,tourism_core,1,2020
QZSTM_080,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86707431650916,28.981289890752322,heritage_core,1,2020
QZSTM_081,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8430404897261,28.970632044431166,heritage_core,1,2020
QZSTM_082,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85539386330402,28.96403658237283,tourism_core,1,2020
QZSTM_083,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87589547294778,28.98757597382908,cultural_core,1,2020
QZSTM_084,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85562291480397,28.96717939740997,heritage_core,1,2020
QZSTM_085,Quzhou Shuitingmen Historical District,Quzhou,Core,118.89051954792086,28.99907737967255,cultural_core,1,2020
QZSTM_086,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87097369790283,28.978017347903656,heritage_core,1,2020
QZSTM_087,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85104322714555,28.97524512749521,heritage_core,1,2020
QZSTM_088,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8628365492349,28.985747185103207,local_life_area,1,2020
QZSTM_089,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86742749776745,28.968718318103747,heritage_core,1,2020
QZSTM_090,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85935920778066,28.976441152634177,tourism_core,1,2020
QZSTM_091,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86654112490545,28.982108541694704,heritage_core,0,2020
QZSTM_092,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86104311514441,28.976360110193053,tourism_core,1,2020
QZSTM_093,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85650007583646,28.97205153896073,cultural_core,1,2020
QZSTM_094,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85016438968854,28.975062489451656,tourism_core,0,2020
QZSTM_095,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85335096811575,28.962144605389387,heritage_core,1,2020
QZSTM_096,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.8829957699622,28.98014782723733,local_life_area,0,2020
QZSTM_097,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87444020979697,28.967097355349516,local_life_area,1,2020
QZSTM_098,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84768641033187,28.966370216330503,cultural_core,1,2020
QZSTM_099,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86072187188196,28.952695173962404,local_life_area,1,2020
QZSTM_100,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87995305859927,28.964813361152387,tourism_core,1,2020
QZSTM_101,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85838748711579,28.98419474283745,heritage_core,1,2020
QZSTM_102,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87784745059474,28.987135532953708,heritage_core,0,2020
QZSTM_103,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85557333076585,28.960996983487334,heritage_core,1,2020
QZSTM_104,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85631730651262,28.968105397444038,tourism_core,0,2020
QZSTM_105,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87261486702654,28.963029992618143,tourism_core,1,2020
QZSTM_106,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87389734320176,28.968620925052335,local_life_area,0,2020
QZSTM_107,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85229561860795,28.974512334789516,tourism_core,1,2020
QZSTM_108,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85047844155247,28.97192147828029,tourism_core,1,2020
QZSTM_109,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8667694350577,28.975224515956782,local_life_area,1,2020
QZSTM_110,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86100436931376,28.97326006314779,heritage_core,1,2020
QZSTM_111,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86598563266362,28.95131788699541,tourism_core,1,2020
QZSTM_112,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8678140661817,28.962247650533858,cultural_core,1,2020
QZSTM_113,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87601687991736,28.969277244515606,heritage_core,1,2020
QZSTM_114,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.84304235057498,28.96817980364457,heritage_core,0,2020
QZSTM_115,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87449505456577,28.96395069762644,tourism_core,1,2020
QZSTM_116,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84524354099321,28.962291179721994,cultural_core,1,2020
QZSTM_117,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85847187848401,28.97569872284611,tourism_core,1,2020
QZSTM_118,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86649267908447,28.98187387198655,tourism_core,1,2020
QZSTM_119,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85547905245723,28.96969670426141,tourism_core,0,2020
QZSTM_120,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85248427202751,28.964123628126053,heritage_core,1,2020
QZSTM_121,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86249990603187,28.986249733100568,heritage_core,1,2020
QZSTM_122,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85607622878663,28.969319620932,local_life_area,1,2020
QZSTM_123,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85756240437321,28.975508142292394,heritage_core,0,2020
QZSTM_124,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86440870155018,28.97100923711496,tourism_core,1,2020
QZSTM_125,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86495968886447,28.944650951064354,tourism_core,0,2020
QZSTM_126,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84732099028271,28.971387231244996,local_life_area,1,2020
QZSTM_127,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86496512625666,28.95429175558621,tourism_core,1,2020
QZSTM_128,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85751946324486,28.966726722172314,tourism_core,1,2020
QZSTM_129,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86735506842116,28.967621174831258,local_life_area,1,2020
QZSTM_130,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86313471242033,28.978925543145085,heritage_core,0,2020
QZSTM_131,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87611421451113,28.96750205007377,local_life_area,0,2020
QZSTM_132,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84748048448493,28.9663011175165,tourism_core,1,2020
QZSTM_133,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86880905107341,28.978865907264872,local_life_area,1,2020
QZSTM_134,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85465644053602,28.977746007011802,heritage_core,1,2020
QZSTM_135,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8569318062575,28.99313472628356,local_life_area,1,2020
QZSTM_136,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8692964548678,28.978753643145165,heritage_core,1,2020
QZSTM_137,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8501494659255,28.970669119167784,local_life_area,1,2020
QZSTM_138,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85140200098964,28.974697342181774,heritage_core,1,2020
QZSTM_139,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85381900443662,28.98670691419897,local_life_area,0,2020
QZSTM_140,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86536691626128,28.96721440025021,tourism_core,0,2020
QZSTM_141,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85178652354377,28.977052153233437,tourism_core,1,2020
QZSTM_142,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87234618583123,28.9578747314391,heritage_core,0,2020
QZSTM_143,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87631434135864,28.97921941201769,cultural_core,1,2020
QZSTM_144,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86912686084234,28.974968120912504,local_life_area,1,2020
QZSTM_145,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85982503919347,28.965100997782045,heritage_core,0,2020
QZSTM_146,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85037252779208,28.97566630247272,heritage_core,0,2020
QZSTM_147,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87590882194066,28.972350270048928,tourism_core,0,2020
QZSTM_148,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85824424609442,28.979595318948817,tourism_core,0,2020
QZSTM_149,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86547420482857,28.965840970893975,tourism_core,1,2020
QZSTM_150,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85865468725689,28.946687673011084,heritage_core,1,2020
QZSTM_151,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.8415856100886,28.968135091029225,local_life_area,0,2020
QZSTM_152,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87988599924833,28.96880276323195,local_life_area,1,2020
QZSTM_153,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.8664408255116,28.989574021566597,heritage_core,0,2020
QZSTM_154,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86063262045425,28.964865677423408,cultural_core,0,2020
QZSTM_155,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85872650583266,28.964806341338356,local_life_area,0,2020
QZSTM_156,Quzhou Shuitingmen Historical District,Quzhou,Core,118.8564556392882,28.966215795272372,heritage_core,1,2020
QZSTM_157,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85931643769361,28.966057155589137,tourism_core,1,2020
QZSTM_158,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86852314878908,28.971010002844462,tourism_core,1,2020
QZSTM_159,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85580276519319,28.97525080086166,heritage_core,1,2020
QZSTM_160,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.88095226718725,28.98560178606908,local_life_area,0,2020
QZSTM_161,Quzhou Shuitingmen Historical District,Quzhou,Core,118.87141241380502,28.977258113251885,local_life_area,1,2020
QZSTM_162,Quzhou Shuitingmen Historical District,Quzhou,Core,118.88397153626781,28.975570536445698,tourism_core,1,2020
QZSTM_163,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85012409323295,28.979590473389607,tourism_core,1,2020
QZSTM_164,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85999752248178,28.975389898992788,tourism_core,0,2020
QZSTM_165,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85807599731989,28.96195909235802,tourism_core,1,2020
QZSTM_166,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.8615805883875,28.96241170137809,cultural_core,0,2020
QZSTM_167,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.8612628664034,28.97285635932746,heritage_core,0,2020
QZSTM_168,Quzhou Shuitingmen Historical District,Quzhou,Core,118.874721842912,28.961903691603528,cultural_core,1,2020
QZSTM_169,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.84731548642807,28.97083839646487,tourism_core,0,2020
QZSTM_170,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.8652855468566,28.983326721656308,heritage_core,0,2020
QZSTM_171,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.85995608097241,28.952904337917747,heritage_core,0,2020
QZSTM_172,Quzhou Shuitingmen Historical District,Quzhou,Core,118.88543816583763,28.97022195979542,tourism_core,1,2020
QZSTM_173,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86635331559442,28.969186945592547,tourism_core,1,2020
QZSTM_174,Quzhou Shuitingmen Historical District,Quzhou,Core,118.84697270386215,28.968352537840406,local_life_area,1,2020
QZSTM_175,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86394705815533,28.98128746109647,heritage_core,1,2020
QZSTM_176,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.87078148427894,28.95452734549878,cultural_core,0,2020
QZSTM_177,Quzhou Shuitingmen Historical District,Quzhou,Control Fringe,118.86741122282113,28.985085009139038,heritage_core,0,2020
QZSTM_178,Quzhou Shuitingmen Historical District,Quzhou,Core,118.86135704916029,28.96396377088974,heritage_core,1,2020
QZSTM_179,Quzhou Shuitingmen Historical District,Quzhou,Core,118.85957598388875,28.951321214306297,local_life_area,1,2020
